sigma_x, sigma_y, rho, x_0, y_0, t, a, x_T, b, c, y_T, d
1.00000000000000000000000000000000,1.00000000000000000000000000000000,0.59999999999999997779553950749687,0.00000000000000000000000000000000,0.00000000000000000000000000000000,1.00000000000000000000000000000000,-0.27177615771127217048075408456498,0.10481071975840212939790063728651,0.66772927427569872538271056328085,-0.21708399468514213981329419311805,0.75603476802292457481513565653586,1.23175465479604318019823949725833
1.00000000000000000000000000000000,1.00000000000000000000000000000000,0.59999999999999997779553950749687,0.00000000000000000000000000000000,0.00000000000000000000000000000000,1.00000000000000000000000000000000,-0.51440928458397516820355122035835,0.02977836026532834634572566301358,0.78543076595476102319537403673166,-0.51904493554586406123263486733777,0.63120971010293924763345785322599,1.39866745724096652736534451832995
1.00000000000000000000000000000000,1.00000000000000000000000000000000,0.59999999999999997779553950749687,0.00000000000000000000000000000000,0.00000000000000000000000000000000,1.00000000000000000000000000000000,-1.81826797556108754605475041898899,-1.70491573713787936128483124775812,0.30603357841557060625703456935298,-1.17359502402605420101622257789131,-0.94360588922414145862660461716587,0.07120208615421112774424017288766
1.00000000000000000000000000000000,1.00000000000000000000000000000000,0.59999999999999997779553950749687,0.00000000000000000000000000000000,0.00000000000000000000000000000000,1.00000000000000000000000000000000,-0.49715709250150114106858723062032,1.40590589684411759741067271534121,1.75535709803343054069557638285914,-0.55389844337502103233106254265294,1.25288021831189477772738882777048,1.93415058868214839726817899645539
1.00000000000000000000000000000000,1.00000000000000000000000000000000,0.59999999999999997779553950749687,0.00000000000000000000000000000000,0.00000000000000000000000000000000,1.00000000000000000000000000000000,-1.14521389829581310415562711568782,-0.82590294984505341346903151134029,1.30373743689298882131311074772384,-0.30292604411899792804518938282854,0.95814292176137116907597146564513,1.87400810941393536346311066154158
1.00000000000000000000000000000000,1.00000000000000000000000000000000,0.59999999999999997779553950749687,0.00000000000000000000000000000000,0.00000000000000000000000000000000,1.00000000000000000000000000000000,-0.51558621330891263312423689058051,-0.16772502804532463116515828005504,0.90609413400047367215250915251090,-0.54954842236472067895647342083976,0.96042226315723866481022241714527,1.47824403114915470247581197327236
1.00000000000000000000000000000000,1.00000000000000000000000000000000,0.59999999999999997779553950749687,0.00000000000000000000000000000000,0.00000000000000000000000000000000,1.00000000000000000000000000000000,-0.36000955939243522996306978711800,-0.10465656937176714968984470033320,0.70611445416508655803511373960646,-0.69047476828219900291117028245935,0.63443567463010130946798881268478,0.85362861985189830704712221631780
1.00000000000000000000000000000000,1.00000000000000000000000000000000,0.59999999999999997779553950749687,0.00000000000000000000000000000000,0.00000000000000000000000000000000,1.00000000000000000000000000000000,-1.11557026542068293828435798786813,-0.54907621705356191021962786180666,0.04873991478986221259628308644096,-0.74813885136458657676428174454486,0.18122566581237775640289555667550,0.37292790706253348131937741527508
1.00000000000000000000000000000000,1.00000000000000000000000000000000,0.59999999999999997779553950749687,0.00000000000000000000000000000000,0.00000000000000000000000000000000,1.00000000000000000000000000000000,-2.06770326276195959280812530778348,-1.80074625700319645993374706449686,0.09223818684231092912551019935563,-2.01353874247120856466608529444784,-1.95544076047833881304427450231742,0.19188639763001572036138497878710
1.00000000000000000000000000000000,1.00000000000000000000000000000000,0.59999999999999997779553950749687,0.00000000000000000000000000000000,0.00000000000000000000000000000000,1.00000000000000000000000000000000,-0.11238969767937592725282058836456,1.08622015088230172707994825032074,1.39226965524746626456931153370533,-0.35311728744280646008490975873428,1.21357218620533502395630875980714,1.71031994474034276798590781254461
1.00000000000000000000000000000000,1.00000000000000000000000000000000,0.59999999999999997779553950749687,0.00000000000000000000000000000000,0.00000000000000000000000000000000,1.00000000000000000000000000000000,-1.71120109732617509123997479036916,-0.91674021116786430507517025034758,0.24914756369361670818030063401238,-1.77317203232716558147785690380260,-1.06512352764572182373115083464654,0.09912539206693656013147375460903
1.00000000000000000000000000000000,1.00000000000000000000000000000000,0.59999999999999997779553950749687,0.00000000000000000000000000000000,0.00000000000000000000000000000000,1.00000000000000000000000000000000,-0.02050911422556396523919630681121,1.53687254652504523555478499474702,2.33402665910883166944245203922037,-0.45068703726646697216295933685615,1.48155517211824805379194458510028,1.69162300742987858903632059082156
1.00000000000000000000000000000000,1.00000000000000000000000000000000,0.59999999999999997779553950749687,0.00000000000000000000000000000000,0.00000000000000000000000000000000,1.00000000000000000000000000000000,-1.52045681191938242271532999438932,-1.37803687461333934649587718013208,0.26484600224011090041642546566436,-1.59951821510960212613383646385046,-1.46703102418695618958111026586266,0.25473575623221456076805679913377
1.00000000000000000000000000000000,1.00000000000000000000000000000000,0.59999999999999997779553950749687,0.00000000000000000000000000000000,0.00000000000000000000000000000000,1.00000000000000000000000000000000,-0.81869273780266405005079377588117,-0.30916793998417729794070396565075,0.54733480664645128843659449557890,-0.68917017070000363698767387177213,-0.45925873100218345124190477690718,0.46802224844374840095895251579350
1.00000000000000000000000000000000,1.00000000000000000000000000000000,0.59999999999999997779553950749687,0.00000000000000000000000000000000,0.00000000000000000000000000000000,1.00000000000000000000000000000000,-0.96130232010312233192905750911450,0.05013105294222703484097181103607,0.18825213555504891060898842169991,-0.14540104620958421710597008313925,2.40874402810458576595920021645725,2.41131571301676750351816735928878
1.00000000000000000000000000000000,1.00000000000000000000000000000000,0.59999999999999997779553950749687,0.00000000000000000000000000000000,0.00000000000000000000000000000000,1.00000000000000000000000000000000,-0.52314206430521259516552845525439,-0.49484726686002727946700474603858,0.56289721846065965404903863600339,-0.81441563639333469648562413567561,-0.59904056706111863395136651888606,0.24659116880568127117001608894498
1.00000000000000000000000000000000,1.00000000000000000000000000000000,0.59999999999999997779553950749687,0.00000000000000000000000000000000,0.00000000000000000000000000000000,1.00000000000000000000000000000000,-0.96808015342393138880083824915346,0.77717952986036642482048364399816,1.14096046189216848709691021213075,-0.76390217457845877024880110184313,0.51237618819682950732641302238335,0.73867146364150981785456906436593
1.00000000000000000000000000000000,1.00000000000000000000000000000000,0.59999999999999997779553950749687,0.00000000000000000000000000000000,0.00000000000000000000000000000000,1.00000000000000000000000000000000,-0.05984108849609387492662904151075,-0.01455825699394608548076224252554,1.21795902647673415231110993772745,-1.22413044753418476240369727747748,-1.21828817906465314280239908839576,0.57278400802844831041227280366002
1.00000000000000000000000000000000,1.00000000000000000000000000000000,0.59999999999999997779553950749687,0.00000000000000000000000000000000,0.00000000000000000000000000000000,1.00000000000000000000000000000000,-0.78893868205526251902170997709618,-0.46354155831523952135952981734590,0.53818348476616739706201997250901,-0.40329862779637315473024727907614,0.88342528725732571981410501393839,1.40207156414098976782156569242943
1.00000000000000000000000000000000,1.00000000000000000000000000000000,0.59999999999999997779553950749687,0.00000000000000000000000000000000,0.00000000000000000000000000000000,1.00000000000000000000000000000000,-1.10231820738620323041345727688167,-0.41906407655700245173946427712508,0.39381933188551071500782541079388,-1.36357208265207474617852767551085,-0.93421955460770811363602206256473,0.15149436875184121853443741656520
1.00000000000000000000000000000000,1.00000000000000000000000000000000,0.59999999999999997779553950749687,0.00000000000000000000000000000000,0.00000000000000000000000000000000,1.00000000000000000000000000000000,-0.78976632711804473085948075095075,-0.25419024182901484021357418896514,0.34328874415183963098030517357984,-1.84183844718725642231049732799875,-1.73354036946839062949266008217819,0.48129389812080036747943267982919
1.00000000000000000000000000000000,1.00000000000000000000000000000000,0.59999999999999997779553950749687,0.00000000000000000000000000000000,0.00000000000000000000000000000000,1.00000000000000000000000000000000,-0.94730198501196627436371500152745,0.07934589510672701573312792788784,0.25403326868448133923905629671935,-0.45201847649529530714929137502622,0.41505241760549027585369685766636,0.58531516220792423332852649764391
1.00000000000000000000000000000000,1.00000000000000000000000000000000,0.59999999999999997779553950749687,0.00000000000000000000000000000000,0.00000000000000000000000000000000,1.00000000000000000000000000000000,-1.44314661628789342451284483104246,-1.05521927160643924636929114058148,0.19079146678907660250601452389674,-0.30351260838104332506759419629816,1.20142457660844326206017740332754,1.68917646564494350336360639630584
1.00000000000000000000000000000000,1.00000000000000000000000000000000,0.59999999999999997779553950749687,0.00000000000000000000000000000000,0.00000000000000000000000000000000,1.00000000000000000000000000000000,-1.05869977564283690441016005934216,-0.61381781184074657442550915220636,0.00062074420382208410698621214863,-0.80164122964219386435757996878237,-0.30484398175568755418041178018029,0.10688751078202145261553113186892
1.00000000000000000000000000000000,1.00000000000000000000000000000000,0.59999999999999997779553950749687,0.00000000000000000000000000000000,0.00000000000000000000000000000000,1.00000000000000000000000000000000,-1.24576367779313268435714689985616,-1.10633384439883952765626418113243,0.08771526556764021320677926496501,-1.66208748073561629610139789292589,-0.62813850217657474228616365508060,0.15665147337421189699391277372342
1.00000000000000000000000000000000,1.00000000000000000000000000000000,0.59999999999999997779553950749687,0.00000000000000000000000000000000,0.00000000000000000000000000000000,1.00000000000000000000000000000000,-0.89333409340297498246741270122584,0.12361107227810627651187758146989,0.42369815792129383869024650266510,-1.41159891921791902369420768081909,-0.68875521299511688333438996778568,0.04158252342174403870522780835017
1.00000000000000000000000000000000,1.00000000000000000000000000000000,0.59999999999999997779553950749687,0.00000000000000000000000000000000,0.00000000000000000000000000000000,1.00000000000000000000000000000000,-1.21515586987963208898122502432670,-1.13567774893316664197584486828418,0.08983552357552800071704979245624,-1.23822675989721564526746533374535,-0.61641225792587650555987011102843,0.01155301893114782894878000973904
1.00000000000000000000000000000000,1.00000000000000000000000000000000,0.59999999999999997779553950749687,0.00000000000000000000000000000000,0.00000000000000000000000000000000,1.00000000000000000000000000000000,-0.43822108316469965405559605642338,0.81954587368510245504182876175037,1.18155889863778917892034314718330,-0.40072489624402629626587213351741,0.32847011947722187796827597594529,0.97275395276829990098832467992906
1.00000000000000000000000000000000,1.00000000000000000000000000000000,0.59999999999999997779553950749687,0.00000000000000000000000000000000,0.00000000000000000000000000000000,1.00000000000000000000000000000000,-1.15200302964727563370672669407213,-1.02612606370543124612026986142155,0.05998149895989002278184898386826,-1.43502721473226491077923583361553,-0.84280526249387910375787669181591,0.13241918361691026873039334077475
1.00000000000000000000000000000000,1.00000000000000000000000000000000,0.59999999999999997779553950749687,0.00000000000000000000000000000000,0.00000000000000000000000000000000,1.00000000000000000000000000000000,-2.46098503504994381430037719837856,-1.63831209414563150339461117255269,0.03021017471917381014279158080171,-0.73918858126031894428820123721380,0.39048836428214217519894191354979,0.90187655593411286680805005744332
1.00000000000000000000000000000000,1.00000000000000000000000000000000,0.59999999999999997779553950749687,0.00000000000000000000000000000000,0.00000000000000000000000000000000,1.00000000000000000000000000000000,-1.25812805157325380278621196339373,-0.43617846715160946136080610813224,0.75217190044821924388429579266813,-0.32019037194031763071677687548799,-0.13188445862953573906040105612192,0.66577179240802975002111452340614
1.00000000000000000000000000000000,1.00000000000000000000000000000000,0.59999999999999997779553950749687,0.00000000000000000000000000000000,0.00000000000000000000000000000000,1.00000000000000000000000000000000,-1.81478750965129109751217129087308,-1.70692807746894814613369817379862,0.38485246902969716398246191602084,-1.64565677278173772002389796398347,-1.46286543344647457232099441171158,0.10544281901932511802399972111743
1.00000000000000000000000000000000,1.00000000000000000000000000000000,0.59999999999999997779553950749687,0.00000000000000000000000000000000,0.00000000000000000000000000000000,1.00000000000000000000000000000000,-0.36798686767755001136848136411572,0.10948405331008125018765753111438,0.89151911529123040178745895900647,-0.53688730637157633385214694499155,-0.50549661899873243875447315076599,1.08224363662787959050604058575118
1.00000000000000000000000000000000,1.00000000000000000000000000000000,0.59999999999999997779553950749687,0.00000000000000000000000000000000,0.00000000000000000000000000000000,1.00000000000000000000000000000000,-0.14665492483964517878014532925590,1.17559054872724955131957358389627,1.62521043507248830195521804853342,-0.45179956109138103004241315829859,0.14888787300574080063597648404539,0.60864671816081739041948139856686
1.00000000000000000000000000000000,1.00000000000000000000000000000000,0.59999999999999997779553950749687,0.00000000000000000000000000000000,0.00000000000000000000000000000000,1.00000000000000000000000000000000,-0.15785943254762407894631337512692,0.31999699152180899330843999450735,1.48482344733290916316548191389302,-0.12847132538190869643912606079539,0.57407520035262338264914205865352,1.21641133254663302842857319774339
1.00000000000000000000000000000000,1.00000000000000000000000000000000,0.59999999999999997779553950749687,0.00000000000000000000000000000000,0.00000000000000000000000000000000,1.00000000000000000000000000000000,-0.31209071383957098788641815190203,1.56490346048501050013612712064059,1.85025544198558988817637782631209,-0.23270933976777063989516136643942,0.98828470653648470278795912236092,1.16177172040820031462260430998867
1.00000000000000000000000000000000,1.00000000000000000000000000000000,0.59999999999999997779553950749687,0.00000000000000000000000000000000,0.00000000000000000000000000000000,1.00000000000000000000000000000000,-0.41844340177034594630001151926990,1.53749589981759582357767612847965,2.00930841957547379195148096187040,-0.30628899922077862383318347383465,1.03958762975723173482833772141021,1.37027396301699910807769811071921
1.00000000000000000000000000000000,1.00000000000000000000000000000000,0.59999999999999997779553950749687,0.00000000000000000000000000000000,0.00000000000000000000000000000000,1.00000000000000000000000000000000,-0.09790390589177375146867632338399,2.37556406744056847202273274888285,2.59475303797945100470201396092307,-0.09387402750198609036047514564416,1.79239342845206461873885928071104,2.01784707697062959397271697525866
1.00000000000000000000000000000000,1.00000000000000000000000000000000,0.59999999999999997779553950749687,0.00000000000000000000000000000000,0.00000000000000000000000000000000,1.00000000000000000000000000000000,-1.00204945774700360239251040184172,-0.65325991377357439660045201890171,0.68328973146860516596490242591244,-0.14812760287050225072036369056150,1.16965052987581175081288620276609,2.04094353020107632801227737218142
1.00000000000000000000000000000000,1.00000000000000000000000000000000,0.59999999999999997779553950749687,0.00000000000000000000000000000000,0.00000000000000000000000000000000,1.00000000000000000000000000000000,-1.60508200693843972040042444859864,-0.53332519964340363571864145342261,0.31440700006321820048071913333843,-1.39821723165906752761600273515796,-1.39821723165906752761600273515796,0.42262586076913083443784557857725
1.00000000000000000000000000000000,1.00000000000000000000000000000000,0.59999999999999997779553950749687,0.00000000000000000000000000000000,0.00000000000000000000000000000000,1.00000000000000000000000000000000,-0.80618003706069429892266953174840,-0.38119807440257447161968684667954,0.68167931174281992667829399579205,-0.93332684972468893391805977444164,-0.32195603455632926248597414087271,0.44279005207920785203157265641494
1.00000000000000000000000000000000,1.00000000000000000000000000000000,0.59999999999999997779553950749687,0.00000000000000000000000000000000,0.00000000000000000000000000000000,1.00000000000000000000000000000000,-0.21665264073969614511128156664199,1.45130609719154390901962869975250,1.71154689038957275037944327777950,-0.02266292341146864189327381211569,1.17640349261200505281976802507415,1.26539762708497560694809180859011
1.00000000000000000000000000000000,1.00000000000000000000000000000000,0.59999999999999997779553950749687,0.00000000000000000000000000000000,0.00000000000000000000000000000000,1.00000000000000000000000000000000,-1.62926003022195908798153141106013,-1.26865670623520654380911309999647,0.26080833847741696773780972762324,-0.35664191991193944231142154421832,0.17172550203621725350977555990539,0.90255750459494965554085865733214
1.00000000000000000000000000000000,1.00000000000000000000000000000000,0.59999999999999997779553950749687,0.00000000000000000000000000000000,0.00000000000000000000000000000000,1.00000000000000000000000000000000,-1.76660237736328906699156959803076,-1.66240562704408478822415418107994,0.47691269328571805896643809319357,-0.79395415581722339481984818121418,-0.70728193657457005816269202114199,0.54945532456145051991569516758318
1.00000000000000000000000000000000,1.00000000000000000000000000000000,0.59999999999999997779553950749687,0.00000000000000000000000000000000,0.00000000000000000000000000000000,1.00000000000000000000000000000000,-0.88154338295002654390941643214319,-0.35756910101762884313103540989687,0.52858253373659525031769135239301,-0.25348516452120872788356109595043,-0.01619889783458647661285034757839,0.80193339150241482737868636831990
1.00000000000000000000000000000000,1.00000000000000000000000000000000,0.59999999999999997779553950749687,0.00000000000000000000000000000000,0.00000000000000000000000000000000,1.00000000000000000000000000000000,-2.53301054623207644311833064421080,-2.33369538699286893645989948709030,0.00407870792748101992919451674879,-2.12012309164989698473391399602406,-1.78125653106944215053886182431597,0.08096690291151388552126633157968
